Fecha,Temp_Max,Temp_Min,Temp_Prom,Humedad_Max,Humedad_Min,Humedad_Prom,Lluvia,Presion,Viento_Max,Año,Decada
1990-04-30,28.9,23.0,25.12,99,72,88.88,16.7,1005.92,5.6,1990,1990
1990-05-01,28.7,21.4,25.29,98,69,84.21,4.4,1004.86,6.3,1990,1990
1990-05-02,28.9,22.9,25.6,93,69,81.62,10.9,1004.64,6.6,1990,1990
1990-05-03,29.0,22.5,25.4,90,59,78.75,5.6,1005.36,7.8,1990,1990
1990-05-04,27.9,21.9,25.06,92,63,80.25,6.7,1005.42,7.6,1990,1990
1990-05-05,29.9,21.2,25.04,97,60,83.79,24.9,1004.56,6.2,1990,1990
1990-05-06,30.0,22.4,25.84,92,63,80.5,3.0,1003.9,7.9,1990,1990
1990-05-07,30.7,22.8,26.02,92,62,81.38,5.0,1004.4,6.6,1990,1990
1990-05-08,30.2,23.1,26.18,94,63,83.0,8.6,1005.02,5.5,1990,1990
1990-05-09,30.0,23.3,25.28,98,65,88.0,59.6,1005.3,9.7,1990,1990
1990-05-10,29.0,22.6,25.32,99,74,88.75,14.8,1005.09,7.2,1990,1990
1990-05-11,30.5,22.4,25.8,96,63,83.75,7.8,1004.5,5.4,1990,1990
1990-05-12,30.2,21.8,25.83,93,60,80.0,6.3,1004.61,6.9,1990,1990
1990-05-13,28.6,22.6,25.21,93,69,85.12,19.2,1005.23,7.2,1990,1990
1990-05-14,27.0,22.8,24.88,97,79,87.58,8.3,1005.78,8.1,1990,1990
1990-05-15,30.1,22.0,25.52,99,67,85.96,8.9,1004.38,6.8,1990,1990
1990-05-16,30.5,23.4,26.47,92,63,80.42,5.9,1004.45,5.9,1990,1990
1990-05-17,28.9,23.7,25.69,94,70,85.67,13.9,1004.99,9.3,1990,1990
1990-05-18,30.4,22.8,25.82,94,64,84.75,7.7,1004.99,7.7,1990,1990
1990-05-19,29.9,23.3,26.42,94,71,84.29,4.5,1004.35,7.6,1990,1990
1990-05-20,30.2,23.6,26.16,94,67,84.71,13.8,1004.15,8.2,1990,1990
1990-05-21,29.2,22.8,25.3,99,70,89.12,27.7,1004.95,9.3,1990,1990
1990-05-22,28.6,22.2,24.98,99,79,91.38,11.7,1004.79,8.0,1990,1990
1990-05-23,27.3,23.3,24.75,99,82,93.83,15.0,1005.25,6.3,1990,1990
1990-05-24,27.7,22.3,24.82,99,81,92.42,7.8,1005.98,8.3,1990,1990
1990-05-25,28.5,22.6,24.87,99,76,92.17,12.3,1007.19,6.3,1990,1990
1990-05-26,27.1,22.1,24.2,99,84,94.33,19.1,1006.59,6.9,1990,1990
1990-05-27,28.1,22.7,24.44,99,75,91.62,31.0,1006.26,10.1,1990,1990
1990-05-28,28.7,22.4,25.05,98,75,88.88,9.0,1006.12,7.7,1990,1990
1990-05-29,28.2,22.6,25.22,99,76,89.79,7.5,1006.9,8.5,1990,1990
1990-05-30,27.8,22.2,24.54,98,79,92.54,25.9,1006.57,6.4,1990,1990
1990-05-31,28.9,21.6,24.39,99,73,90.08,17.3,1006.28,9.2,1990,1990
1990-06-01,27.0,22.2,24.4,99,79,91.5,10.1,1006.99,9.1,1990,1990
1990-06-02,28.2,22.3,24.64,99,79,91.0,16.9,1007.05,7.0,1990,1990
1990-06-03,28.2,21.5,24.49,99,75,90.79,9.1,1006.04,5.4,1990,1990
1990-06-04,29.4,22.7,25.18,96,67,86.71,7.4,1005.52,4.9,1990,1990
1990-06-05,29.8,22.1,25.65,94,68,83.46,2.5,1004.94,6.6,1990,1990
1990-06-06,29.3,22.6,25.65,96,69,85.42,5.6,1004.99,5.9,1990,1990
1990-06-07,29.5,23.2,25.74,95,72,85.5,9.4,1004.65,6.1,1990,1990
1990-06-08,28.3,23.3,25.23,99,81,90.71,18.5,1004.76,7.0,1990,1990
1990-06-09,28.9,22.3,24.89,99,73,91.38,15.8,1005.62,5.2,1990,1990
1990-06-10,27.4,22.2,24.65,99,78,92.38,12.8,1006.11,5.6,1990,1990
1990-06-11,28.4,21.9,24.71,99,79,91.21,12.3,1006.55,7.2,1990,1990
1990-06-12,27.2,22.9,24.24,99,85,94.96,60.2,1006.58,9.2,1990,1990
1990-06-13,29.9,22.3,25.2,99,68,89.04,12.3,1006.02,7.9,1990,1990
1990-06-14,28.9,22.4,25.28,99,71,88.38,4.7,1006.19,6.3,1990,1990
1990-06-15,26.1,22.9,24.36,97,89,92.96,10.6,1006.05,8.7,1990,1990
1990-06-16,27.4,22.2,24.22,99,83,92.38,10.8,1006.35,9.1,1990,1990
1990-06-17,27.9,21.2,24.7,99,74,88.79,3.5,1005.95,5.4,1990,1990
1990-06-18,29.8,23.0,25.8,94,69,85.04,4.8,1005.01,7.1,1990,1990
1990-06-19,29.4,23.1,25.75,97,72,87.0,6.2,1004.43,7.2,1990,1990
1990-06-20,28.8,22.6,25.52,98,77,89.17,5.0,1004.57,6.4,1990,1990
1990-06-21,29.9,23.0,25.7,96,68,88.08,6.7,1004.66,8.0,1990,1990
1990-06-22,29.1,22.7,25.12,100,74,90.92,30.9,1004.86,9.2,1990,1990
1990-06-23,26.6,22.7,24.3,99,87,95.38,9.3,1005.08,6.2,1990,1990
1990-06-24,27.5,22.1,24.3,99,82,92.33,22.9,1005.51,8.9,1990,1990
1990-06-25,27.9,21.8,24.03,99,78,92.21,10.9,1005.97,7.1,1990,1990
1990-06-26,29.7,21.1,24.53,99,66,89.29,7.1,1005.3,8.8,1990,1990
1990-06-27,28.2,21.3,24.73,99,73,89.29,15.7,1004.24,5.6,1990,1990
1990-06-28,28.5,22.1,24.4,99,71,91.08,21.9,1003.16,7.3,1990,1990
1990-06-29,28.6,21.8,25.15,99,77,89.17,5.4,1003.35,6.9,1990,1990
1990-06-30,28.5,23.1,25.74,95,75,87.38,9.4,1004.93,5.5,1990,1990
1990-07-01,28.7,22.3,24.99,99,73,90.0,18.1,1005.72,8.7,1990,1990
1990-07-02,27.5,22.2,24.28,99,76,91.33,24.0,1006.29,8.4,1990,1990
1990-07-03,27.9,22.7,24.47,96,76,90.83,16.2,1006.01,9.5,1990,1990
1990-07-04,27.1,22.3,23.87,99,80,94.54,20.1,1007.71,6.6,1990,1990
1990-07-05,27.4,22.0,24.25,99,76,90.62,7.0,1008.02,6.2,1990,1990
1990-07-06,27.9,21.9,24.37,98,78,90.67,8.0,1006.93,6.4,1990,1990
1990-07-07,28.7,21.9,24.76,98,71,87.92,8.2,1006.72,7.0,1990,1990
1990-07-08,28.4,22.4,25.16,96,71,86.08,9.0,1006.68,6.6,1990,1990
1990-07-09,28.8,21.9,24.3,98,68,89.75,18.8,1006.55,7.2,1990,1990
1990-07-10,27.4,21.3,24.27,99,75,88.38,13.9,1006.82,7.5,1990,1990
1990-07-11,28.4,21.7,24.56,96,70,86.29,3.3,1006.86,7.1,1990,1990
1990-07-12,29.2,21.7,24.72,96,69,88.04,5.4,1007.78,6.1,1990,1990
1990-07-13,28.9,22.5,24.75,97,68,88.58,9.2,1007.27,5.7,1990,1990
1990-07-14,28.0,21.1,24.11,99,73,90.5,17.4,1006.26,7.0,1990,1990
1990-07-15,27.8,21.8,24.05,99,75,91.08,19.9,1006.02,7.5,1990,1990
1990-07-16,27.2,21.5,24.11,99,80,90.62,16.0,1006.88,5.7,1990,1990
1990-07-17,27.8,22.2,24.28,97,72,88.83,11.1,1006.67,8.2,1990,1990
1990-07-18,28.2,21.0,24.15,99,75,90.12,35.7,1005.92,10.0,1990,1990
1990-07-19,28.7,21.3,24.29,99,68,87.42,5.5,1005.46,7.2,1990,1990
1990-07-20,28.7,21.9,24.84,95,68,85.42,2.2,1006.06,5.6,1990,1990
1990-07-21,29.6,21.4,25.08,95,65,84.25,4.4,1005.92,6.5,1990,1990
1990-07-22,28.7,22.5,24.83,99,71,88.71,26.3,1005.53,7.6,1990,1990
1990-07-23,29.2,21.5,24.32,98,71,90.25,10.6,1005.71,6.5,1990,1990
1990-07-24,27.6,22.0,24.47,97,78,90.12,12.7,1004.96,6.1,1990,1990
1990-07-25,28.3,21.7,24.85,96,77,88.08,10.3,1005.0,6.8,1990,1990
1990-07-26,28.3,22.9,25.14,93,76,86.75,4.5,1005.66,5.4,1990,1990
1990-07-27,29.2,21.9,24.82,96,67,85.62,7.0,1006.42,6.2,1990,1990
1990-07-28,28.1,22.1,24.79,97,77,88.96,4.5,1006.65,7.4,1990,1990
1990-07-29,27.9,22.1,25.0,97,79,89.21,5.1,1006.88,6.1,1990,1990
1990-07-30,28.6,21.8,25.05,99,73,88.5,15.8,1006.5,9.0,1990,1990
1990-07-31,29.1,22.3,25.52,96,68,84.54,10.5,1006.41,6.0,1990,1990
1990-08-01,28.6,22.1,25.03,95,72,86.88,8.0,1006.57,6.4,1990,1990
1990-08-02,29.2,22.5,24.88,96,67,86.08,9.9,1006.73,4.7,1990,1990
1990-08-03,28.5,21.9,24.32,99,72,90.33,20.2,1006.55,9.0,1990,1990
1990-08-04,26.3,22.1,24.15,99,87,93.0,6.4,1006.48,7.0,1990,1990
1990-08-05,27.3,21.3,24.39,99,83,91.42,11.6,1006.15,7.4,1990,1990
1990-08-06,28.5,22.1,24.72,99,71,87.83,6.3,1005.83,6.5,1990,1990
1990-08-07,28.7,21.4,24.59,98,71,88.54,14.4,1005.28,6.2,1990,1990
1990-08-08,29.8,22.5,24.67,99,64,89.08,14.0,1005.52,6.1,1990,1990
1990-08-09,27.5,22.0,24.43,99,76,91.83,22.8,1005.91,5.8,1990,1990
1990-08-10,27.9,22.4,24.73,96,74,88.83,11.5,1006.07,6.7,1990,1990
1990-08-11,28.5,22.3,24.78,95,72,88.21,9.3,1006.44,9.2,1990,1990
1990-08-12,28.6,21.6,24.56,98,72,89.5,10.2,1007.01,6.3,1990,1990
1990-08-13,28.1,21.8,24.21,96,72,89.79,18.5,1007.69,7.1,1990,1990
1990-08-14,27.4,22.0,24.23,99,80,92.29,13.0,1007.87,8.0,1990,1990
1990-08-15,26.9,21.3,23.84,99,84,94.21,17.8,1007.25,7.2,1990,1990
1990-08-16,27.9,21.1,24.39,99,76,89.88,8.1,1005.91,5.8,1990,1990
1990-08-17,28.4,22.0,24.78,96,75,89.08,11.7,1004.89,8.7,1990,1990
1990-08-18,28.5,22.3,24.85,96,75,88.83,12.0,1005.03,6.6,1990,1990
1990-08-19,28.9,22.4,25.16,95,71,87.0,6.3,1004.52,5.9,1990,1990
1990-08-20,29.4,22.9,25.49,95,68,85.5,6.6,1004.17,4.7,1990,1990
1990-08-21,27.7,22.3,24.3,96,75,90.33,19.8,1004.48,7.4,1990,1990
1990-08-22,25.3,22.1,23.74,99,90,95.0,22.7,1005.92,6.2,1990,1990
1990-08-23,27.8,22.0,24.65,96,77,90.29,8.8,1006.58,5.8,1990,1990
1990-08-24,28.3,22.2,24.82,96,76,89.0,14.1,1007.62,6.1,1990,1990
1990-08-25,28.6,20.9,24.75,99,72,87.75,7.1,1007.9,6.0,1990,1990
1990-08-26,28.8,22.3,24.84,96,70,88.38,13.4,1007.29,6.2,1990,1990
1990-08-27,28.7,21.4,24.3,96,67,87.71,11.0,1006.86,5.9,1990,1990
1990-08-28,27.4,21.5,23.44,99,79,94.17,21.9,1007.06,6.1,1990,1990
1990-08-29,28.5,21.1,24.42,99,70,88.33,3.9,1007.28,9.3,1990,1990
1990-08-30,29.0,21.7,25.09,99,71,88.67,4.6,1007.69,6.5,1990,1990
1990-08-31,28.1,22.6,24.6,96,80,90.88,15.3,1007.44,8.0,1990,1990
1990-09-01,28.1,21.9,24.61,97,74,88.75,8.5,1006.27,6.3,1990,1990
1990-09-02,28.4,22.0,24.63,96,73,87.67,9.6,1005.38,5.9,1990,1990
1990-09-03,28.5,21.4,24.04,99,71,89.83,21.9,1005.7,7.8,1990,1990
1990-09-04,27.8,21.1,24.34,99,76,90.38,8.5,1006.19,7.6,1990,1990
1990-09-05,28.5,22.1,24.67,96,75,89.04,4.4,1005.58,7.0,1990,1990
1990-09-06,27.8,22.8,24.99,96,73,87.0,7.1,1004.91,6.9,1990,1990
1990-09-07,27.9,22.2,24.79,96,75,88.88,12.8,1005.26,5.6,1990,1990
1990-09-08,29.0,22.2,24.21,100,70,90.54,17.1,1005.61,7.4,1990,1990
1990-09-09,29.7,21.3,24.62,99,64,87.96,7.2,1005.61,8.0,1990,1990
1990-09-10,29.3,22.0,24.53,99,66,88.79,8.9,1005.84,7.2,1990,1990
1990-09-11,28.4,21.6,24.35,99,77,90.92,22.0,1005.81,4.4,1990,1990
1990-09-12,27.5,21.9,24.22,96,75,90.5,13.3,1005.38,7.4,1990,1990
1990-09-13,28.9,21.8,24.25,99,71,91.21,12.0,1005.86,5.9,1990,1990
1990-09-14,27.4,22.2,24.22,98,80,91.46,11.3,1007.01,6.6,1990,1990
1990-09-15,28.0,21.6,23.94,99,79,91.79,11.3,1006.53,7.9,1990,1990
1990-09-16,28.4,21.8,24.43,99,76,90.04,12.2,1005.75,6.6,1990,1990
1990-09-17,29.1,21.6,24.58,99,72,89.92,7.6,1006.04,6.4,1990,1990
1990-09-18,28.6,22.3,25.26,96,69,85.33,5.5,1005.85,5.9,1990,1990
1990-09-19,28.5,22.4,24.53,99,70,89.29,33.6,1005.43,5.8,1990,1990
1990-09-20,26.9,20.5,23.42,99,78,92.08,18.9,1005.72,7.7,1990,1990
1990-09-21,27.3,21.9,23.92,94,74,89.42,18.2,1006.38,8.8,1990,1990
1990-09-22,26.2,21.5,23.39,99,83,93.25,18.7,1006.53,7.2,1990,1990
1990-09-23,27.0,20.7,23.74,99,82,92.5,8.5,1006.69,8.4,1990,1990
1990-09-24,27.8,20.3,24.08,99,72,89.29,4.9,1007.28,7.3,1990,1990
1990-09-25,28.2,21.9,24.45,99,75,90.04,10.6,1006.68,6.9,1990,1990
1990-09-26,26.9,21.7,23.64,100,79,93.71,24.7,1005.67,9.7,1990,1990
1990-09-27,27.7,21.2,23.67,99,76,92.88,22.2,1005.4,11.5,1990,1990
1990-09-28,27.7,22.2,24.21,97,72,89.12,5.2,1005.69,6.2,1990,1990
1990-09-29,28.9,22.3,24.82,96,72,87.83,7.9,1006.09,6.1,1990,1990
1990-09-30,28.8,22.0,24.72,95,70,89.0,8.3,1006.75,7.2,1990,1990
1990-10-01,27.1,22.3,24.37,98,78,89.58,16.3,1007.05,7.3,1990,1990
1990-10-02,26.3,21.0,23.14,99,80,95.04,16.0,1007.46,5.7,1990,1990
1990-10-03,27.6,21.5,23.86,99,76,91.58,19.6,1007.61,7.6,1990,1990
1990-10-04,27.6,21.8,23.91,99,80,92.71,19.6,1006.72,7.3,1990,1990
1990-10-05,27.7,21.4,23.9,99,73,91.29,16.5,1005.02,8.2,1990,1990
1990-10-06,27.6,21.7,23.54,99,76,93.04,23.6,1005.15,8.6,1990,1990
1990-10-07,25.0,21.7,23.1,99,89,96.25,46.6,1005.88,9.8,1990,1990
1990-10-08,26.0,22.1,23.48,99,83,93.79,11.1,1005.5,10.7,1990,1990
1990-10-09,26.7,22.6,23.85,96,81,91.75,13.2,1005.53,15.6,1990,1990
1990-10-10,26.0,22.8,23.98,97,85,92.42,10.9,1006.15,9.5,1990,1990
1990-10-11,25.7,22.2,23.82,99,86,93.29,28.8,1006.37,7.2,1990,1990
1990-10-12,26.6,21.4,23.52,99,83,93.67,20.0,1006.98,7.1,1990,1990
1990-10-13,27.4,21.6,23.74,99,80,92.12,19.0,1006.74,9.6,1990,1990
1990-10-14,26.6,20.6,23.42,99,85,94.38,17.3,1006.8,5.7,1990,1990
1990-10-15,26.7,20.7,23.53,100,87,93.88,9.7,1007.34,7.6,1990,1990
1990-10-16,27.2,22.1,23.84,99,83,92.79,12.1,1007.01,6.0,1990,1990
1990-10-17,27.2,21.4,23.9,96,81,90.75,20.4,1006.66,8.9,1990,1990
1990-10-18,28.1,21.5,23.97,97,71,90.21,14.4,1005.52,5.5,1990,1990
1990-10-19,27.2,21.5,24.02,99,81,92.0,10.6,1004.69,6.3,1990,1990
1990-10-20,27.0,21.7,24.0,99,79,91.62,24.1,1004.9,6.4,1990,1990
1990-10-21,26.0,22.1,23.6,99,85,93.62,17.1,1005.4,9.7,1990,1990
1990-10-22,24.4,22.0,22.96,99,93,97.21,47.9,1005.95,11.6,1990,1990
1990-10-23,27.1,21.7,23.5,99,79,92.88,13.6,1006.4,9.8,1990,1990
1990-10-24,26.8,21.6,23.58,99,85,93.54,10.2,1007.17,9.9,1990,1990
1990-10-25,27.1,21.3,23.89,99,81,90.92,12.5,1006.99,10.5,1990,1990
1990-10-26,27.2,21.4,23.72,99,83,93.46,18.1,1006.91,7.4,1990,1990
1990-10-27,28.3,21.1,23.85,99,74,91.38,19.2,1007.39,5.2,1990,1990
1990-10-28,30.2,21.6,23.65,99,64,92.25,56.7,1007.77,4.5,1990,1990
1990-10-29,26.3,20.8,23.4,99,79,90.25,36.0,1007.76,6.7,1990,1990
1990-10-30,26.7,20.8,23.41,97,80,90.21,39.5,1007.61,5.9,1990,1990
1990-10-31,24.2,21.3,22.77,99,90,97.92,121.3,1006.96,5.6,1990,1990
1990-11-01,26.2,21.8,23.11,99,80,95.79,31.3,1005.92,6.5,1990,1990
1990-11-02,24.0,21.9,22.91,99,92,97.38,93.6,1005.22,8.8,1990,1990
1990-11-03,24.2,21.8,22.8,99,92,98.08,51.1,1005.43,12.6,1990,1990
1990-11-04,23.7,21.8,22.64,99,93,98.25,51.0,1005.46,10.5,1990,1990
1990-11-05,26.2,21.5,23.47,99,87,94.5,12.7,1005.34,8.4,1990,1990
1990-11-06,27.4,20.9,23.74,99,78,91.67,12.6,1005.02,8.7,1990,1990
1990-11-07,27.9,21.3,24.1,96,71,88.29,5.6,1004.36,6.5,1990,1990
1990-11-08,27.6,21.3,23.87,98,73,90.75,24.2,1004.24,9.1,1990,1990
1990-11-09,26.2,21.7,23.79,99,82,92.21,25.1,1005.67,7.3,1990,1990
1990-11-10,27.8,21.4,24.09,99,78,91.88,25.6,1005.83,5.6,1990,1990
1990-11-11,27.1,21.4,23.82,99,83,93.17,14.0,1005.82,6.5,1990,1990
1990-11-12,27.5,21.3,23.91,99,83,92.96,10.1,1005.26,8.9,1990,1990
1990-11-13,27.5,21.6,24.47,98,79,89.71,3.2,1004.21,6.6,1990,1990
1990-11-14,27.6,22.6,24.56,97,82,91.79,17.0,1004.19,6.7,1990,1990
1990-11-15,28.5,22.7,24.62,97,72,91.17,23.0,1004.28,9.2,1990,1990
1990-11-16,27.1,22.1,24.42,99,84,92.67,14.8,1003.99,4.6,1990,1990
1990-11-17,26.0,21.9,23.37,99,86,96.46,90.9,1004.34,5.5,1990,1990
1990-11-18,27.9,20.5,23.05,100,74,94.21,16.7,1005.37,5.9,1990,1990
1990-11-19,29.4,20.5,24.25,99,64,85.96,0.7,1005.25,7.8,1990,1990
1990-11-20,28.1,21.4,24.42,95,69,85.04,14.7,1005.17,6.9,1990,1990
1990-11-21,28.9,22.6,24.9,93,67,85.71,6.7,1004.62,5.4,1990,1990
1990-11-22,29.4,22.0,25.11,93,63,81.71,4.4,1003.97,7.2,1990,1990
1990-11-23,29.7,20.3,24.56,95,59,81.04,2.0,1004.66,7.6,1990,1990
1990-11-24,29.5,21.5,24.72,94,60,81.67,1.5,1006.82,7.9,1990,1990
1990-11-25,28.9,20.4,24.32,94,66,83.83,2.5,1006.75,7.1,1990,1990
1990-11-26,28.5,21.6,24.43,93,68,84.08,5.6,1005.64,7.3,1990,1990
1990-11-27,28.0,21.3,24.12,94,70,86.67,17.7,1004.31,7.1,1990,1990
1990-11-28,26.5,21.5,23.78,99,80,92.08,6.5,1005.2,11.8,1990,1990
1990-11-29,26.7,21.8,23.91,97,78,90.54,8.7,1006.64,8.2,1990,1990
1990-11-30,28.4,19.8,23.84,99,74,89.54,1.9,1005.87,6.3,1990,1990
1990-12-01,29.0,21.5,24.88,95,67,83.96,1.9,1005.28,6.5,1990,1990
1990-12-02,27.1,22.2,24.52,95,79,88.21,7.0,1004.4,6.0,1990,1990
1990-12-03,27.8,21.8,24.25,95,72,87.33,8.7,1005.54,6.2,1990,1990
1990-12-04,27.2,22.0,23.83,99,80,93.29,28.4,1007.45,7.1,1990,1990
1990-12-05,24.7,22.0,23.19,99,91,97.42,136.7,1008.02,4.3,1990,1990
1990-12-06,24.9,21.6,22.75,99,93,98.21,26.8,1006.57,6.3,1990,1990
1990-12-07,24.3,21.3,22.3,99,94,98.25,50.3,1006.79,6.7,1990,1990
1990-12-08,27.6,21.2,23.77,98,71,87.83,4.7,1008.03,6.8,1990,1990
1990-12-09,28.0,20.5,23.89,97,68,86.04,9.6,1007.82,6.6,1990,1990
1990-12-10,27.3,22.5,24.25,96,72,86.83,33.9,1007.78,5.2,1990,1990
1990-12-11,28.0,21.0,23.99,95,65,83.29,8.2,1007.39,7.1,1990,1990
1990-12-12,28.8,19.8,23.82,94,60,80.62,0.4,1006.66,7.6,1990,1990
1990-12-13,29.6,19.8,24.12,93,53,77.46,0.0,1004.75,8.9,1990,1990
1990-12-14,28.5,21.8,24.78,92,66,80.17,0.6,1004.57,6.5,1990,1990
1990-12-15,29.8,22.2,25.63,92,63,80.96,1.0,1003.34,6.9,1990,1990
1990-12-16,29.5,23.0,25.65,92,64,80.62,1.8,1004.0,6.2,1990,1990
1990-12-17,29.4,22.6,25.62,93,65,81.42,0.9,1003.68,6.2,1990,1990
1990-12-18,29.7,22.5,25.34,92,64,82.67,2.4,1002.73,6.9,1990,1990
1990-12-19,29.3,22.4,25.51,93,65,82.12,2.8,1003.66,6.5,1990,1990
1990-12-20,30.1,21.9,25.51,94,57,78.46,0.4,1004.21,8.0,1990,1990
1990-12-21,29.8,20.3,24.74,83,54,72.21,0.4,1003.97,10.1,1990,1990
1990-12-22,30.1,20.3,24.63,87,53,72.67,0.2,1003.76,10.7,1990,1990
1990-12-23,29.9,20.1,24.42,89,53,73.62,0.0,1004.1,9.8,1990,1990
1990-12-24,30.0,20.1,24.37,87,50,72.17,0.1,1005.07,10.0,1990,1990
1990-12-25,30.0,21.0,24.92,83,53,71.88,0.2,1005.65,9.1,1990,1990
1990-12-26,29.9,22.5,25.42,74,48,65.46,0.1,1005.75,10.9,1990,1990
1990-12-27,30.1,21.7,25.25,71,47,62.42,0.0,1005.46,11.9,1990,1990
1990-12-28,30.1,22.3,25.41,80,52,66.5,0.0,1005.21,11.4,1990,1990
1990-12-29,30.1,22.4,25.53,80,55,70.08,0.8,1006.33,8.8,1990,1990
1990-12-30,30.7,21.5,25.44,86,51,72.12,1.5,1006.05,9.1,1990,1990
1990-12-31,30.2,21.8,25.4,88,53,73.54,3.1,1006.22,8.0,1990,1990
1991-01-01,29.5,22.0,24.51,93,58,81.08,9.5,1006.54,7.2,1991,1990
1991-01-02,29.0,21.2,24.23,93,62,81.0,4.3,1005.74,6.6,1991,1990
1991-01-03,29.8,21.3,24.85,88,57,75.92,1.1,1004.95,8.0,1991,1990
1991-01-04,30.6,21.2,25.24,87,51,72.58,0.6,1004.89,8.6,1991,1990
1991-01-05,30.3,21.2,25.35,87,55,74.54,1.2,1005.7,9.1,1991,1990
1991-01-06,29.9,21.9,25.63,87,56,74.04,1.5,1006.84,7.2,1991,1990
1991-01-07,30.4,21.8,25.62,87,51,72.71,5.4,1006.41,6.9,1991,1990
1991-01-08,30.6,21.8,25.72,86,52,72.17,0.9,1005.3,7.7,1991,1990
1991-01-09,30.9,22.2,26.15,84,51,69.42,0.9,1005.18,7.4,1991,1990
1991-01-10,31.3,22.7,26.51,88,49,70.0,1.1,1005.61,6.6,1991,1990
1991-01-11,31.8,21.9,26.38,83,46,68.29,1.6,1005.86,8.7,1991,1990
1991-01-12,31.7,21.5,26.1,84,44,67.71,2.2,1005.91,8.7,1991,1990
1991-01-13,31.7,21.2,25.91,79,43,65.21,1.1,1006.08,8.8,1991,1990
1991-01-14,31.8,20.8,25.85,78,41,63.92,1.4,1006.72,9.9,1991,1990
1991-01-15,29.4,20.3,24.58,91,54,76.62,2.9,1007.39,6.7,1991,1990
1991-01-16,29.2,21.9,24.7,98,60,84.75,12.9,1007.71,7.2,1991,1990
1991-01-17,29.8,20.3,24.6,100,55,81.21,1.8,1007.83,8.0,1991,1990
1991-01-18,30.8,21.5,25.31,91,48,73.21,3.7,1007.98,9.1,1991,1990
1991-01-19,29.8,21.7,25.07,91,53,73.88,2.2,1008.62,7.1,1991,1990
1991-01-20,29.7,20.9,24.74,92,52,75.75,2.4,1007.59,7.7,1991,1990
1991-01-21,30.7,20.7,25.11,90,44,70.71,0.5,1007.18,8.0,1991,1990
1991-01-22,31.1,19.6,25.15,81,41,62.83,0.0,1006.75,10.0,1991,1990
1991-01-23,31.6,21.2,25.5,70,32,54.46,0.0,1005.68,11.3,1991,1990
1991-01-24,31.6,22.2,26.16,72,38,57.38,0.6,1004.47,11.3,1991,1990
1991-01-25,31.9,21.5,26.31,79,43,61.0,0.3,1004.21,9.4,1991,1990
1991-01-26,32.0,22.2,26.56,74,41,58.54,0.5,1004.49,10.2,1991,1990
1991-01-27,32.0,21.5,26.44,78,42,61.5,0.6,1004.67,9.4,1991,1990
1991-01-28,32.4,21.5,26.62,80,44,64.83,0.0,1004.86,8.8,1991,1990
1991-01-29,32.6,22.8,27.15,81,43,64.75,0.9,1004.75,8.2,1991,1990
1991-01-30,32.8,21.7,26.72,81,40,64.21,1.0,1004.99,9.0,1991,1990
1991-01-31,32.5,21.8,26.61,81,43,65.33,3.4,1006.3,8.0,1991,1990
1991-02-01,32.0,22.9,26.58,81,42,61.71,0.3,1006.71,12.4,1991,1990
1991-02-02,32.5,22.3,26.46,66,31,51.08,0.0,1007.48,13.2,1991,1990
1991-02-03,31.7,22.2,26.28,69,39,55.54,0.1,1008.07,10.1,1991,1990
1991-02-04,32.1,21.7,26.21,74,38,56.88,0.0,1007.44,9.4,1991,1990
1991-02-05,32.1,21.5,26.32,73,36,54.79,0.0,1006.46,11.0,1991,1990
1991-02-06,32.0,21.7,26.27,70,38,55.92,0.0,1005.76,10.4,1991,1990
1991-02-07,32.4,21.9,26.47,71,34,54.04,0.0,1005.57,10.2,1991,1990
1991-02-08,31.9,22.0,25.85,73,38,56.54,0.0,1004.96,11.5,1991,1990
1991-02-09,32.0,21.5,25.88,62,33,47.71,0.0,1004.25,14.6,1991,1990
1991-02-10,33.6,22.6,27.09,65,30,44.38,0.0,1004.02,16.1,1991,1990
1991-02-11,32.8,23.8,27.29,73,40,58.29,0.0,1005.72,12.6,1991,1990
1991-02-12,32.5,23.6,26.93,69,38,56.17,0.0,1005.86,15.5,1991,1990
1991-02-13,33.2,22.2,27.01,66,37,55.5,0.4,1004.43,15.8,1991,1990
1991-02-14,33.7,22.6,27.42,83,40,63.33,0.9,1004.19,8.0,1991,1990
1991-02-15,32.9,23.3,27.3,87,45,69.25,1.1,1005.54,7.7,1991,1990
1991-02-16,32.8,23.7,27.2,75,34,56.25,0.0,1005.97,19.5,1991,1990
1991-02-17,32.2,23.6,27.1,63,41,52.42,0.0,1005.08,16.6,1991,1990
1991-02-18,34.0,24.1,27.92,68,30,51.38,0.0,1004.7,13.3,1991,1990
1991-02-19,33.7,22.7,27.4,71,30,51.46,0.0,1004.62,10.7,1991,1990
1991-02-20,33.0,21.6,26.7,67,34,52.08,0.0,1004.66,10.9,1991,1990
1991-02-21,33.2,22.8,27.28,67,35,52.5,0.1,1003.53,10.7,1991,1990
1991-02-22,33.5,23.1,27.45,68,40,57.54,1.1,1003.87,9.3,1991,1990
1991-02-23,34.5,23.4,28.15,73,37,58.54,0.0,1004.36,9.2,1991,1990
1991-02-24,34.3,24.5,28.74,73,39,56.33,0.1,1004.28,8.0,1991,1990
1991-02-25,34.4,24.1,28.86,78,40,58.38,1.0,1003.91,8.0,1991,1990
